sample,reading_set,simulated_nodes,real_nodes,exec_time
90,65,27,10,0.05424460000358522
90,66,21,16,0.05614110000897199
90,67,34,3,0.059041000000433996
90,68,29,8,0.06468450000102166
90,69,21,16,0.054926199998590164
90,70,30,7,0.057108499997411855
90,71,27,10,0.05844970000907779
90,72,23,14,0.059266199998091906
90,73,27,10,0.05694319999020081
90,74,29,8,0.057170800006133504
90,75,25,12,0.05882149998797104
90,76,30,7,0.05680799999390729
90,77,35,2,0.05901430000085384
90,78,36,1,0.055583900000783615
90,79,32,5,0.055591199998161756
90,80,26,11,0.05490430000645574
90,81,24,13,0.05960990001040045
90,82,34,3,0.056445499998517334
90,83,23,14,0.05459829999017529
90,84,35,2,0.05567990000417922
90,85,35,2,0.061702200007857755
90,86,29,8,0.06088239999371581
90,87,30,7,0.0648051000025589
90,88,22,15,0.05807860000641085
90,89,32,5,0.05625310000323225
90,90,24,13,0.05620059999637306
90,91,28,9,0.05924970000342
90,92,28,9,0.055116300005465746
90,93,25,12,0.0574376000004122
90,94,33,4,0.05578830000013113
90,95,29,8,0.05933549998735543
90,96,29,8,0.059472299995832145
90,97,22,15,0.05528870000853203
90,98,32,5,0.060319199998048134
90,99,22,15,0.06214449999970384
91,0,31,6,0.06569459999445826
91,1,31,6,0.0556708000076469
91,2,22,15,0.06168630000320263
91,3,35,2,0.05554469999333378
91,4,24,13,0.05776260000129696
91,5,28,9,0.0602567000023555
91,6,36,1,0.06323790000169538
91,7,28,9,0.05745039999601431
91,8,35,2,0.05647339999268297
91,9,21,16,0.06037409999407828
91,10,30,7,0.06058170000324026
91,11,28,9,0.05662350000056904
91,12,29,8,0.054405300004873425
91,13,35,2,0.05606449999322649
91,14,25,12,0.05647760001011193
91,15,25,12,0.05597249999118503
91,16,28,9,0.059769600004074164
91,17,25,12,0.057553000006009825
91,18,29,8,0.05853039999783505
91,19,29,8,0.05642400000942871
91,20,32,5,0.06107250000059139
91,21,21,16,0.05680279999796767
91,22,33,4,0.057861299996147864
91,23,25,12,0.05798009999853093
91,24,36,1,0.06017480000446085
91,25,23,14,0.06242000000202097
91,26,34,3,0.054400799999712035
91,27,32,5,0.058616099995560944
91,28,27,10,0.05744240000785794
91,29,33,4,0.05633320000197273
91,30,32,5,0.06272729999909643
91,31,27,10,0.05651289998786524
91,32,35,2,0.05860930000199005
91,33,26,11,0.06005699999514036
91,34,21,16,0.056918700007372536
91,35,32,5,0.06058669999765698
91,36,21,16,0.06275300000561401
91,37,26,11,0.058763499997439794
91,38,30,7,0.05844280000019353
91,39,30,7,0.05825249999179505
91,40,22,15,0.060159200002090074
91,41,31,6,0.05452379999042023
91,42,26,11,0.05514460000267718
91,43,28,9,0.059442500001750886
91,44,27,10,0.05537420000473503
91,45,33,4,0.05776820000028238
91,46,36,1,0.05529599999135826
91,47,31,6,0.055327000009128824
91,48,32,5,0.05849090000265278
91,49,28,9,0.06043949999730103
91,50,25,12,0.056938800000352785
91,51,21,16,0.057093499999609776
91,52,27,10,0.060701999987941235
91,53,29,8,0.05906400000094436
91,54,28,9,0.05973229999653995
91,55,24,13,0.05573569999251049
91,56,23,14,0.06076759999268688
91,57,34,3,0.05617750000965316
91,58,35,2,0.05952509999042377
91,59,36,1,0.05638310000358615
91,60,29,8,0.05502679999335669
91,61,35,2,0.0581190999946557
91,62,36,1,0.05598049999389332
91,63,33,4,0.07252590000280179
91,64,29,8,0.0572902999992948
91,65,24,13,0.05541230000380892
91,66,29,8,0.05636210000375286
91,67,21,16,0.057124600003589876
91,68,21,16,0.0545507000060752
91,69,36,1,0.05726709999726154
91,70,21,16,0.06006750000233296
91,71,28,9,0.059742700002971105
91,72,27,10,0.05932580000080634
91,73,27,10,0.06073350000951905
91,74,34,3,0.05666519999795128
91,75,22,15,0.054678400003467686
91,76,27,10,0.055341800005408004
91,77,35,2,0.05577449999691453
91,78,22,15,0.05554149999807123
91,79,34,3,0.054918599998927675
91,80,26,11,0.056764499997370876
91,81,34,3,0.05830230000719894
91,82,23,14,0.06009340001037344
91,83,31,6,0.05801729999075178
91,84,27,10,0.05590060001122765
91,85,27,10,0.053306700006942265
91,86,31,6,0.057783999989624135
91,87,36,1,0.058162800007266924
91,88,32,5,0.06402520000119694
91,89,22,15,0.05783819999487605
91,90,30,7,0.058134399994742125
91,91,22,15,0.058426400006283075
91,92,32,5,0.05860569998912979
91,93,30,7,0.05814209999516606
91,94,34,3,0.054766200002632104
91,95,23,14,0.05771959999401588
91,96,23,14,0.057311600001412444
91,97,32,5,0.054628099998808466
91,98,24,13,0.058467599999858066
91,99,28,9,0.05850119999377057
92,0,31,6,0.057931399991502985
92,1,35,2,0.06350499999825843
92,2,31,6,0.05659229999582749
92,3,23,14,0.057928700000047684
92,4,33,4,0.05521049999515526
92,5,23,14,0.05756580000161193
92,6,36,1,0.05754129998967983
92,7,26,11,0.05553690000670031
92,8,36,1,0.05799000000115484
92,9,30,7,0.059987000000546686
92,10,26,11,0.05654650001088157
92,11,32,5,0.05784700000367593
92,12,31,6,0.056040100011159666
92,13,28,9,0.059353200005716644
92,14,26,11,0.056435799997416325
92,15,33,4,0.05603160000464413
92,16,30,7,0.055777300003683195
92,17,25,12,0.06115219999628607
92,18,27,10,0.058196500001940876
92,19,22,15,0.056621600000653416
92,20,21,16,0.05726139999751467
92,21,29,8,0.059108500005095266
92,22,28,9,0.059237599998596124
92,23,29,8,0.058090899998205714
92,24,22,15,0.053525299998000264
92,25,24,13,0.06353340001078323
92,26,23,14,0.060851100002764724
92,27,32,5,0.056158099992899224
92,28,33,4,0.05860370000300463
92,29,23,14,0.05877859999600332
92,30,21,16,0.057186900012311526
92,31,26,11,0.05857599999580998
92,32,31,6,0.05646629999682773
92,33,28,9,0.056046699988655746
92,34,29,8,0.0581050999899162
92,35,31,6,0.05557950001093559
92,36,21,16,0.05723189999116585
92,37,21,16,0.056133699996280484
92,38,29,8,0.05674590000126045
92,39,24,13,0.060768800001824275
92,40,28,9,0.06705529999453574
92,41,34,3,0.05800979999185074
92,42,22,15,0.05548070000077132
92,43,22,15,0.05770510000002105
92,44,29,8,0.05542809999315068
92,45,23,14,0.06506969999463763
92,46,29,8,0.060269500012509525
92,47,21,16,0.05689999999594875
92,48,22,15,0.05900149999069981
92,49,25,12,0.0557935999968322
92,50,30,7,0.05676870000024792
92,51,35,2,0.05760439998994116
92,52,31,6,0.055732099994202144
92,53,35,2,0.057961000013165176
92,54,32,5,0.05746779999753926
92,55,35,2,0.05809949999093078
92,56,26,11,0.05634070000087377
92,57,31,6,0.060524999993504025
92,58,27,10,0.05973409999569412
92,59,34,3,0.05552270000043791
92,60,29,8,0.05839669999841135
92,61,33,4,0.05733419999887701
92,62,35,2,0.05915629999071825
92,63,34,3,0.05651739999302663
92,64,28,9,0.05615990000660531
92,65,21,16,0.05621850000170525
92,66,24,13,0.060255400007008575
92,67,30,7,0.05604299998958595
92,68,22,15,0.0566502000001492
92,69,29,8,0.05750609999813605
92,70,28,9,0.05812139999761712
92,71,35,2,0.05722590000368655
92,72,29,8,0.05635460000485182
92,73,33,4,0.057814500003587455
92,74,33,4,0.056608399987453595
92,75,27,10,0.057550800003809854
92,76,25,12,0.05579329999454785
92,77,34,3,0.061906799994176254
92,78,28,9,0.06030680000549182
92,79,29,8,0.05529089999618009
92,80,29,8,0.05642730000545271
92,81,25,12,0.056852099995012395
92,82,21,16,0.06169709999812767
92,83,31,6,0.058138100008363836
92,84,31,6,0.05668220001098234
92,85,33,4,0.05784229999699164
92,86,23,14,0.05583909999404568
92,87,23,14,0.05747780000092462
92,88,28,9,0.05695140000898391
92,89,36,1,0.05817219999153167
92,90,24,13,0.05633049999596551
92,91,23,14,0.06109960000321735
92,92,25,12,0.05758939999213908
92,93,29,8,0.05551910000212956
92,94,29,8,0.05803169999853708
92,95,32,5,0.054596999994828366
92,96,26,11,0.06226790000800975
92,97,25,12,0.0627288999967277
92,98,35,2,0.05621719999180641
92,99,23,14,0.05790739999793004
93,0,23,14,0.0579310000030091
93,1,26,11,0.05947860000014771
93,2,23,14,0.05722099999547936
93,3,23,14,0.058792299998458475
93,4,23,14,0.05556660000002012
93,5,26,11,0.06000280000444036
93,6,24,13,0.0560544000036316
93,7,26,11,0.05625470000086352
93,8,35,2,0.05760149999696296
93,9,28,9,0.06156899999768939
93,10,25,12,0.05612439999822527
93,11,34,3,0.05628180000348948
93,12,25,12,0.05769470000814181
93,13,26,11,0.05639889999292791
93,14,22,15,0.05885180000041146
93,15,33,4,0.05988249999063555
93,16,21,16,0.06306999998923857
93,17,34,3,0.060868100001243874
93,18,31,6,0.05734880000818521
93,19,36,1,0.05974009999772534
93,20,24,13,0.0585750000027474
93,21,28,9,0.05817180000303779
93,22,32,5,0.05764189999899827
93,23,25,12,0.05630949999613222
93,24,24,13,0.05517030000919476
93,25,24,13,0.11294639999687206
93,26,24,13,0.055970500005059876
93,27,27,10,0.05811470000480767
93,28,35,2,0.055462500007706694
93,29,35,2,0.057566900009987876
93,30,32,5,0.0553510999889113
93,31,21,16,0.05826099999831058
93,32,24,13,0.056534500006819144
93,33,28,9,0.05735439999261871
93,34,23,14,0.06264279999595601
93,35,30,7,0.058913799992296845
93,36,36,1,0.05609769999864511
93,37,29,8,0.05550120001134928
93,38,33,4,0.05967339999915566
93,39,30,7,0.05529000000387896
93,40,34,3,0.057543899994925596
93,41,26,11,0.05679699999745935
93,42,34,3,0.06108999998832587
93,43,29,8,0.05535329999111127
93,44,29,8,0.05523410000023432
93,45,27,10,0.05770229999325238
93,46,23,14,0.05517160000454169
93,47,27,10,0.058433700003661215
93,48,35,2,0.05920730000070762
93,49,28,9,0.05666159999964293
93,50,28,9,0.05778360000113025
93,51,33,4,0.05726300000969786
93,52,23,14,0.06009489999269135
93,53,24,13,0.05881770000269171
93,54,29,8,0.058372800005599856
93,55,24,13,0.06075579999014735
93,56,31,6,0.05840510000416543
93,57,33,4,0.05559319999883883
93,58,21,16,0.05738700000802055
93,59,24,13,0.060825199994724244
93,60,34,3,0.055951300004380755
93,61,21,16,0.05601749999914318
93,62,23,14,0.05881570000201464
93,63,34,3,0.05513900000369176
93,64,21,16,0.06058029999257997
93,65,21,16,0.05704509999486618
93,66,33,4,0.059824800002388656
93,67,34,3,0.05835099999967497
93,68,27,10,0.05415300000458956
93,69,21,16,0.06044690000999253
93,70,36,1,0.05601119999482762
93,71,29,8,0.056895899993833154
93,72,32,5,0.06117430000449531
93,73,27,10,0.06153459999768529
93,74,30,7,0.05679260000761133
93,75,31,6,0.0582911000092281
93,76,31,6,0.05907209998986218
93,77,27,10,0.06001199998718221
93,78,31,6,0.05664589999651071
93,79,35,2,0.05858879999141209
93,80,28,9,0.05795849999412894
93,81,34,3,0.056974300008732826
93,82,32,5,0.05670059999101795
93,83,32,5,0.05812889999651816
93,84,33,4,0.055642599996645004
93,85,36,1,0.0588729000010062
93,86,24,13,0.05968079999729525
93,87,34,3,0.05926510000426788
93,88,25,12,0.0553963999991538
93,89,21,16,0.05583450000267476
93,90,29,8,0.05675459999474697
93,91,36,1,0.06522829999448732
93,92,22,15,0.06249569999636151
93,93,29,8,0.05605840000498574
93,94,35,2,0.0570776999957161
93,95,23,14,0.05784989999665413
93,96,34,3,0.057863399997586384
93,97,26,11,0.05979569999908563
93,98,36,1,0.05593989999033511
93,99,23,14,0.05952150000666734
94,0,25,12,0.056663399998797104
94,1,32,5,0.05680390000634361
94,2,33,4,0.05734909999591764
94,3,29,8,0.058024900004966184
94,4,24,13,0.054255800001556054
94,5,25,12,0.05743380000058096
94,6,22,15,0.05445559999498073
94,7,33,4,0.05683969998790417
94,8,35,2,0.05762209999375045
94,9,22,15,0.056126999988919124
94,10,32,5,0.06191360000229906
94,11,32,5,0.06993009999860078
94,12,28,9,0.055635099997743964
94,13,26,11,0.05759589999797754
94,14,26,11,0.062325299993972294
94,15,23,14,0.0553963999991538
94,16,36,1,0.05888539999432396
94,17,34,3,0.06029389999457635
94,18,24,13,0.05445830000098795
94,19,31,6,0.05854520000866614
94,20,21,16,0.05502379999961704
94,21,34,3,0.05743549999897368
94,22,24,13,0.056679600005736575
94,23,31,6,0.05753809999441728
94,24,36,1,0.057528999997884966
94,25,33,4,0.057109099987428635
94,26,24,13,0.058418199987499975
94,27,31,6,0.05975040000339504
94,28,31,6,0.06270429999858607
94,29,31,6,0.07806270000583027
94,30,29,8,0.0628015999973286
94,31,24,13,0.05847050000738818
94,32,31,6,0.05989930000214372
94,33,22,15,0.05816850000701379
94,34,21,16,0.05751189999864437
94,35,34,3,0.05681550000736024
94,36,30,7,0.055893400000059046
94,37,23,14,0.06000840000342578
94,38,35,2,0.05507779998879414
94,39,27,10,0.06005949999962468
94,40,27,10,0.05702360000577755
94,41,24,13,0.059332299992092885
94,42,21,16,0.055971899986616336
94,43,31,6,0.058699900007923134
94,44,36,1,0.05855269999301527
94,45,34,3,0.05986160000611562
94,46,29,8,0.055743200005963445
94,47,36,1,0.05867199999920558
94,48,30,7,0.0560375000059139
94,49,23,14,0.061463399993954226
94,50,24,13,0.055313499993644655
94,51,35,2,0.06056230000103824
94,52,24,13,0.05707750000874512
94,53,32,5,0.05657390000123996
94,54,35,2,0.05620800000906456
94,55,32,5,0.057193100001313724
94,56,21,16,0.054671000005328096
94,57,29,8,0.05449530000623781
94,58,29,8,0.06157530000200495
94,59,27,10,0.058544700004858896
94,60,24,13,0.062309500004630536
94,61,28,9,0.059685000000172295
94,62,33,4,0.0631539000023622
94,63,27,10,0.058733700003358535
94,64,24,13,0.058767800001078285
94,65,36,1,0.05626309999206569
94,66,32,5,0.05628889999934472
94,67,29,8,0.061404899999615736
94,68,28,9,0.061331600008998066
94,69,24,13,0.05927060000249185
94,70,27,10,0.05690290000347886
94,71,23,14,0.059127700005774386
94,72,33,4,0.057785500001045875
94,73,27,10,0.05488830000103917
94,74,33,4,0.056788999994751066
94,75,28,9,0.05779999999504071
94,76,28,9,0.0582523999910336
94,77,25,12,0.056559699994977564
94,78,36,1,0.060347799997543916
94,79,36,1,0.0598117000045022
94,80,32,5,0.054533200003788806
94,81,31,6,0.06139059999259189
94,82,22,15,0.05557029999908991
94,83,36,1,0.058451000004424714
94,84,33,4,0.05683110000973102
94,85,27,10,0.05685510000330396
94,86,35,2,0.06328720001329202
94,87,28,9,0.06134119999478571
94,88,34,3,0.059624400004395284
94,89,28,9,0.055955099989660084
94,90,25,12,0.05842139999731444
94,91,29,8,0.05665389999921899
94,92,26,11,0.057895800011465326
94,93,21,16,0.056032199994660914
94,94,31,6,0.05873010000505019
94,95,27,10,0.056057200010400265
94,96,28,9,0.05864129999827128
94,97,22,15,0.05584140001155902
94,98,31,6,0.05748229999153409
94,99,31,6,0.05891769999288954
95,0,31,6,0.0580673999938881
95,1,33,4,0.06231429999752436
95,2,36,1,0.057355199998710304
95,3,29,8,0.056740899992291816
95,4,32,5,0.05636110001069028
95,5,27,10,0.056976400010171346
95,6,34,3,0.07955300000321586
95,7,30,7,0.05918470000324305
95,8,22,15,0.05576989999099169
95,9,28,9,0.05734909999591764
95,10,27,10,0.05590269999811426
95,11,23,14,0.057275300001492724
95,12,36,1,0.057595800011768006
95,13,24,13,0.06360680000216234
95,14,30,7,0.05513759999303147
95,15,27,10,0.05816679999406915
95,16,27,10,0.05557029999908991
95,17,28,9,0.05923479999182746
95,18,34,3,0.0567692999902647
95,19,21,16,0.058632400003261864
95,20,27,10,0.05557609999959823
95,21,35,2,0.06023519999871496
95,22,24,13,0.056434900005115196
95,23,27,10,0.057364899999811314
95,24,23,14,0.058338099988759495
95,25,29,8,0.05778529999952298
95,26,28,9,0.060386999990441836
95,27,21,16,0.057944900006987154
95,28,21,16,0.05352909999783151
95,29,30,7,0.057423900012508966
95,30,21,16,0.05856350000249222
95,31,29,8,0.057732699991902336
95,32,24,13,0.058115199994063005
95,33,26,11,0.058203300010063685
95,34,23,14,0.05808620000607334
95,35,30,7,0.054851399996550754
95,36,21,16,0.05894529999932274
95,37,35,2,0.05930839999928139
95,38,23,14,0.056560900004114956
95,39,22,15,0.05653580000216607
95,40,33,4,0.05805300000065472
95,41,24,13,0.056989300006534904
95,42,34,3,0.05541050000465475
95,43,36,1,0.06093209999380633
95,44,29,8,0.064239399987855
95,45,22,15,0.060739699998521246
95,46,27,10,0.05765050000627525
95,47,26,11,0.06095860000641551
95,48,31,6,0.05865340000309516
95,49,29,8,0.05905039999925066
95,50,27,10,0.05641069999546744
95,51,33,4,0.0578830000013113
95,52,32,5,0.0567968999966979
95,53,25,12,0.05664450000040233
95,54,27,10,0.057944800006225705
95,55,25,12,0.0551497999986168
95,56,25,12,0.05934190000698436
95,57,21,16,0.057248299999628216
95,58,36,1,0.054217799988691695
95,59,24,13,0.05704899999545887
95,60,36,1,0.05902070000593085
95,61,31,6,0.06088570000429172
95,62,36,1,0.05544739999459125
95,63,31,6,0.05943789999582805
95,64,24,13,0.061588000011397526
95,65,23,14,0.05779529998835642
95,66,24,13,0.05541139999695588
95,67,35,2,0.05900499998824671
95,68,35,2,0.0579689000005601
95,69,27,10,0.059031700002378784
95,70,34,3,0.058828599998378195
95,71,21,16,0.05639669999072794
95,72,33,4,0.05766520000179298
95,73,27,10,0.06180979999771807
95,74,27,10,0.062366699989070185
95,75,29,8,0.0553624000021955
95,76,21,16,0.05801770000834949
95,77,36,1,0.0564821000007214
95,78,36,1,0.05756169999949634
95,79,33,4,0.05758970000897534
95,80,30,7,0.05841889999283012
95,81,29,8,0.05530910000379663
95,82,32,5,0.0650824000040302
95,83,33,4,0.057694499992066994
95,84,25,12,0.05659850001393352
95,85,22,15,0.05649020000419114
95,86,34,3,0.056000099997618236
95,87,33,4,0.05672350000531878
95,88,25,12,0.0565474000031827
95,89,29,8,0.056426299997838214
95,90,35,2,0.05491829999664333
95,91,24,13,0.05551779999223072
95,92,27,10,0.059832200000528246
95,93,24,13,0.05631159999757074
95,94,33,4,0.05922230001306161
95,95,24,13,0.05917579999368172
95,96,28,9,0.056304800003999844
95,97,22,15,0.05594869999913499
95,98,31,6,0.060188599993125536
95,99,28,9,0.05966169999737758
96,0,23,14,0.06129209999926388
96,1,22,15,0.06147600000258535
96,2,32,5,0.06074830000579823
96,3,30,7,0.05520420000539161
96,4,25,12,0.05973700000322424
96,5,32,5,0.05700690000958275
96,6,32,5,0.055804599993280135
96,7,32,5,0.05863500000850763
96,8,25,12,0.05951209999329876
96,9,31,6,0.05688190000364557
96,10,27,10,0.06309060000057798
96,11,36,1,0.061133900002459995
96,12,28,9,0.0563492000073893
96,13,22,15,0.057926299996324815
96,14,27,10,0.05853529999149032
96,15,32,5,0.059515500004636124
96,16,21,16,0.06317419999686535
96,17,36,1,0.05967259999306407
96,18,28,9,0.05687519999628421
96,19,34,3,0.05837109999265522
96,20,29,8,0.06087119999574497
96,21,25,12,0.0607422999892151
96,22,26,11,0.05999420001171529
96,23,22,15,0.05632590000459459
96,24,25,12,0.06330130000424106
96,25,35,2,0.0548826000012923
96,26,26,11,0.0576596999890171
96,27,25,12,0.05697099999815691
96,28,24,13,0.05874789999506902
96,29,22,15,0.05809109999972861
96,30,24,13,0.05580690001079347
96,31,32,5,0.056759500002954155
96,32,26,11,0.056996700004674494
96,33,26,11,0.06364150000445079
96,34,24,13,0.057492699997965246
96,35,21,16,0.0590346000099089
96,36,27,10,0.05441219999920577
96,37,23,14,0.05722329999844078
96,38,25,12,0.05646269999851938
96,39,23,14,0.06029629999829922
96,40,32,5,0.06144530000165105
96,41,36,1,0.055431999993743375
96,42,34,3,0.05674820000422187
96,43,31,6,0.058298799995100126
96,44,32,5,0.05753170000389218
96,45,22,15,0.05729609999980312
96,46,35,2,0.06410990000586025
96,47,21,16,0.058167900002445094
96,48,23,14,0.05630880000535399
96,49,30,7,0.05459339999652002
96,50,26,11,0.06032940000295639
96,51,24,13,0.056895200003054924
96,52,21,16,0.05672419999609701
96,53,21,16,0.05721919999632519
96,54,23,14,0.05779040000925306
96,55,33,4,0.05771999999706168
96,56,23,14,0.07398270000703633
96,57,33,4,0.07049980000010692
96,58,21,16,0.0719192000105977
96,59,32,5,0.058247200009645894
96,60,25,12,0.06068160000722855
96,61,25,12,0.05539249999856111
96,62,26,11,0.0588078000000678
96,63,28,9,0.05532300000777468
96,64,32,5,0.056992899990291335
96,65,31,6,0.057958099991083145
96,66,24,13,0.055621700012125075
96,67,24,13,0.06330519999028184
96,68,27,10,0.05862090000300668
96,69,36,1,0.054930500002228655
